t, X, Y, Z, DT
8.835822, 11.700806, 16.022907, 25.581451, 0.001480
8.837298, 12.115864, 16.077998, 26.796377, 0.001476
8.838768, 12.489790, 15.988919, 28.039955, 0.001470
8.840230, 12.812260, 15.745785, 29.285310, 0.001463
8.841685, 13.073253, 15.344240, 30.502472, 0.001454
8.843130, 13.263596, 14.786514, 31.659869, 0.001445
8.844565, 13.375547, 14.082000, 32.726197, 0.001435
8.845988, 13.403341, 13.247210, 33.672496, 0.001424
8.847401, 13.343652, 12.305021, 34.474176, 0.001413
8.848807, 13.195898, 11.283255, 35.112723, 0.001405
8.850204, 12.962362, 10.212759, 35.576861, 0.001397
8.851593, 12.648106, 9.125200, 35.862992, 0.001389
8.852973, 12.260673, 8.050905, 35.974917, 0.001380
8.854343, 11.809630, 7.016969, 35.922878, 0.001370
8.855703, 11.306000, 6.045870, 35.722154, 0.001360
8.857052, 10.761636, 5.154668, 35.391400, 0.001349
8.858389, 10.188616, 4.354798, 34.950985, 0.001337
8.859714, 9.598692, 3.652357, 34.421511, 0.001325
8.861026, 9.002847, 3.048768, 33.822624, 0.001312
8.862324, 8.410963, 2.541645, 33.172187, 0.001298
8.863607, 7.831608, 2.125745, 32.485783, 0.001283
8.864876, 7.271936, 1.793878, 31.776530, 0.001268
8.866128, 6.737673, 1.537723, 31.055103, 0.001252
8.867365, 6.233183, 1.348487, 30.329931, 0.001236
8.868585, 5.761575, 1.217431, 29.607468, 0.001220
8.869788, 5.324851, 1.136232, 28.892506, 0.001204
8.870976, 4.924058, 1.097233, 28.188495, 0.001187
8.872147, 4.559456, 1.093584, 27.497825, 0.001171
8.873303, 4.230668, 1.119309, 26.822086, 0.001156
8.874444, 3.936827, 1.169311, 26.162275, 0.001141
8.875570, 3.676707, 1.239339, 25.518968, 0.001127
8.876683, 3.448831, 1.325937, 24.892456, 0.001113
8.877785, 3.251569, 1.426368, 24.282841, 0.001101
8.878875, 3.083218, 1.538544, 23.690115, 0.001091
8.879956, 2.942068, 1.660944, 23.114216, 0.001081
8.881030, 2.826449, 1.792546, 22.555063, 0.001074
8.882098, 2.734776, 1.932758, 22.012592, 0.001068
8.883161, 2.665576, 2.081357, 21.486768, 0.001063
8.884222, 2.617511, 2.238441, 20.977605, 0.001061
8.885283, 2.589393, 2.404376, 20.485181, 0.001061
8.886345, 2.580193, 2.579765, 20.009642, 0.001062
8.887411, 2.589048, 2.765412, 19.551217, 0.001066
8.888485, 2.615262, 2.962296, 19.110231, 0.001075
8.889570, 2.658306, 3.171549, 18.687111, 0.001085
8.890668, 2.717816, 3.394438, 18.282409, 0.001097
8.891779, 2.793590, 3.632354, 17.896813, 0.001111
8.892905, 2.885580, 3.886789, 17.531169, 0.001126
8.894047, 2.993891, 4.159335, 17.186505, 0.001142
8.895207, 3.118775, 4.451660, 16.864057, 0.001160
8.896385, 3.260620, 4.765499, 16.565298, 0.001178
8.897583, 3.419945, 5.102633, 16.291976, 0.001198
8.898802, 3.597390, 5.464863, 16.046150, 0.001218
8.900041, 3.793707, 5.853980, 15.830235, 0.001239
8.901302, 4.009742, 6.271718, 15.647047, 0.001261
8.902584, 4.246422, 6.719705, 15.499855, 0.001283
8.903889, 4.504734, 7.199385, 15.392428, 0.001305
8.905216, 4.785693, 7.711926, 15.329090, 0.001327
8.906565, 5.090314, 8.258109, 15.314759, 0.001349
8.907936, 5.419561, 8.838176, 15.354990, 0.001371
8.909328, 5.774301, 9.451658, 15.455985, 0.001392
8.910740, 6.155228, 10.097158, 15.624592, 0.001412
8.912171, 6.562783, 10.772103, 15.868251, 0.001431
8.913619, 6.997050, 11.472456, 16.194895, 0.001448
8.915083, 7.457641, 12.192403, 16.612767, 0.001464
8.916561, 7.943550, 12.924018, 17.130143, 0.001478
8.918051, 8.452996, 13.656935, 17.754941, 0.001490
8.919551, 8.983253, 14.378067, 18.494179, 0.001499
8.921057, 9.530469, 15.071403, 19.353285, 0.001506
8.922568, 10.089489, 15.717975, 20.335250, 0.001511
8.924081, 10.653709, 16.296040, 21.439647, 0.001513
8.925593, 11.214969, 16.781590, 22.661580, 0.001512
8.927103, 11.763523, 17.149241, 23.990643, 0.001510
8.928608, 12.288127, 17.373568, 25.410057, 0.001505
8.930106, 12.776251, 17.430867, 26.896138, 0.001498
8.931595, 13.214471, 17.301252, 28.418318, 0.001490
8.933075, 13.589024, 16.970927, 29.939887, 0.001480
8.934544, 13.886527, 16.434317, 31.419569, 0.001469
8.936000, 14.094807, 15.695731, 32.813913, 0.001457
8.937444, 14.203776, 14.770199, 34.080316, 0.001444
8.938874, 14.206249, 13.683199, 35.180345, 0.001430
8.940293, 14.098598, 12.469194, 36.082877, 0.001419
8.941703, 13.881158, 11.169073, 36.766580, 0.001410
8.943104, 13.558300, 9.826860, 37.221333, 0.001401
8.944495, 13.138176, 8.486154, 37.448392, 0.001391
8.945875, 12.632155, 7.186849, 37.459333, 0.001381
8.947245, 12.054036, 5.962553, 37.274024, 0.001369
8.948602, 11.419127, 4.838985, 36.918044, 0.001358
8.949947, 10.743319, 3.833402, 36.419964, 0.001345
8.951278, 10.042235, 2.954923, 35.808885, 0.001331
8.952595, 9.330523, 2.205540, 35.112457, 0.001316
8.953895, 8.621338, 1.581502, 34.355512, 0.001300
8.955179, 7.926009, 1.074844, 33.559302, 0.001284
8.956444, 7.253887, 0.674845, 32.741231, 0.001266
8.957691, 6.612329, 0.369291, 31.914979, 0.001247
8.958918, 6.006801, 0.145490, 31.090864, 0.001227
8.960125, 5.441049, -0.008979, 30.276338, 0.001207
8.961311, 4.917315, -0.105756, 29.476518, 0.001186
8.962475, 4.436571, -0.155388, 28.694698, 0.001164
8.963618, 3.998751, -0.167175, 27.932800, 0.001143
8.964739, 3.602976, -0.149127, 27.191758, 0.001121
8.965839, 3.247747, -0.108001, 26.471822, 0.001100
8.966918, 2.931122, -0.049382, 25.772790, 0.001079
8.967976, 2.650865, 0.022207, 25.094187, 0.001058
8.969014, 2.404570, 0.103181, 24.435386, 0.001038
8.970033, 2.189758, 0.190771, 23.795693, 0.001019
8.971034, 2.003958, 0.282909, 23.174405, 0.001001
8.972018, 1.844764, 0.378114, 22.570844, 0.000984
8.972987, 1.709887, 0.475401, 21.984375, 0.000969
8.973943, 1.597179, 0.574194, 21.414417, 0.000956
8.974887, 1.504660, 0.674253, 20.860449, 0.000944
8.975821, 1.430529, 0.775612, 20.322004, 0.000934
8.976747, 1.373170, 0.878531, 19.798672, 0.000926
8.977668, 1.331157, 0.983452, 19.290091, 0.000921
8.978585, 1.303246, 1.090966, 18.795954, 0.000917
8.979501, 1.288377, 1.201792, 18.315997, 0.000916
8.980419, 1.285662, 1.316754, 17.850004, 0.000917
8.981341, 1.294383, 1.436766, 17.397806, 0.000922
8.982272, 1.313979, 1.562831, 16.959284, 0.000931
8.983215, 1.344042, 1.696028, 16.534368, 0.000943
8.984170, 1.384312, 1.837515, 16.123048, 0.000956
8.985141, 1.434665, 1.988532, 15.725375, 0.000970
8.986127, 1.495111, 2.150399, 15.341473, 0.000987
8.987131, 1.565790, 2.324527, 14.971548, 0.001004
8.988155, 1.646967, 2.512423, 14.615903, 0.001023
8.989198, 1.739031, 2.715697, 14.274949, 0.001044
8.990263, 1.842491, 2.936068, 13.949231, 0.001065
8.991351, 1.957977, 3.175377, 13.639444, 0.001088
8.992462, 2.086241, 3.435590, 13.346465, 0.001111
8.993598, 2.228158, 3.718803, 13.071384, 0.001136
8.994759, 2.384723, 4.027246, 12.815539, 0.001161
8.995947, 2.557057, 4.363281, 12.580565, 0.001188
8.997161, 2.746403, 4.729396, 12.368443, 0.001215
8.998404, 2.954131, 5.128186, 12.181562, 0.001242
8.999674, 3.181730, 5.562331, 12.022789, 0.001270
9.000973, 3.430805, 6.034552, 11.895546, 0.001299
9.002300, 3.703066, 6.547556, 11.803901, 0.001327
9.003656, 4.000316, 7.103947, 11.752663, 0.001356
9.005039, 4.324423, 7.706113, 11.747491, 0.001384
9.006451, 4.677289, 8.356070, 11.794994, 0.001411
9.007889, 5.060800, 9.055261, 11.902842, 0.001438
9.009352, 5.476761, 9.804284, 12.079851, 0.001463
9.010840, 5.926811, 10.602566, 12.336045, 0.001487
9.012349, 6.412303, 11.447946, 12.682665, 0.001509
9.013877, 6.934159, 12.336175, 13.132097, 0.001528
9.015421, 7.492685, 13.260335, 13.697684, 0.001545
9.016979, 8.087345, 14.210186, 14.393359, 0.001558
9.018547, 8.716489, 15.171473, 15.233064, 0.001568
9.020122, 9.377049, 16.125259, 16.229875, 0.001575
9.021699, 10.064194, 17.047379, 17.394794, 0.001578
9.023276, 10.770990, 17.908149, 18.735175, 0.001577
9.024850, 11.488071, 18.672518, 20.252808, 0.001573
9.026417, 12.203402, 19.300872, 21.941753, 0.001567
9.027974, 12.902161, 19.750702, 23.786152, 0.001558
9.029520, 13.566858, 19.979264, 25.758345, 0.001546
9.031053, 14.177732, 19.947269, 27.817759, 0.001533
9.032570, 14.713512, 19.623340, 29.911082, 0.001518
9.034072, 15.152538, 18.988771, 31.974182, 0.001502
9.035557, 15.474222, 18.041768, 33.935999, 0.001485
9.037024, 15.660706, 16.800260, 35.724231, 0.001467
9.038473, 15.698520, 15.302412, 37.272149, 0.001450
9.039907, 15.580008, 13.604345, 38.525457, 0.001433
9.041330, 15.304259, 11.775186, 39.447886, 0.001423
9.042741, 14.877384, 9.890194, 40.024434, 0.001411
9.044141, 14.312062, 8.023222, 40.261631, 0.001400
9.045529, 13.626446, 6.239896, 40.184936, 0.001388
9.046904, 12.842596, 4.592611, 39.834003, 0.001375
9.048265, 11.984702, 3.117922, 39.256922, 0.001361
9.049611, 11.077350, 1.836308, 38.504544, 0.001346
9.050939, 10.144017, 0.753820, 37.625765, 0.001329
9.052249, 9.205933, -0.135113, 36.664201, 0.001310
9.053539, 8.281350, -0.844430, 35.656348, 0.001290
9.054806, 7.385179, -1.393294, 34.630992, 0.001267
9.056049, 6.528946, -1.803424, 33.609561, 0.001243
9.057266, 5.720975, -2.097045, 32.607019, 0.001217
9.058454, 4.966719, -2.295459, 31.633040, 0.001188
9.059612, 4.269167, -2.418163, 30.693196, 0.001158
9.060738, 3.629275, -2.482397, 29.790054, 0.001126
9.061831, 3.046383, -2.502991, 28.924103, 0.001092
9.062887, 2.518598, -2.492424, 28.094484, 0.001056
9.063905, 2.043127, -2.460996, 27.299543, 0.001018
9.064883, 1.616558, -2.417073, 26.537225, 0.000978
9.065817, 1.235090, -2.367338, 25.805347, 0.000934
9.066704, 0.894720, -2.317059, 25.101768, 0.000887
9.067538, 0.591382, -2.270326, 24.424489, 0.000834
9.068312, 0.321056, -2.230268, 23.771712, 0.000774
9.069014, 0.079846, -2.199248, 23.141853, 0.000702
9.069618, -0.135968, -2.179027, 22.533548, 0.000604
9.070241, -0.329897, -2.170902, 21.945635, 0.000623
9.070937, -0.505223, -2.175827, 21.377142, 0.000696
9.071686, -0.664994, -2.194510, 20.827265, 0.000749
9.072477, -0.812026, -2.227495, 20.295347, 0.000792
9.073305, -0.948916, -2.275227, 19.780870, 0.000828
9.074165, -1.078051, -2.338108, 19.283434, 0.000860
9.075054, -1.201630, -2.416542, 18.802755, 0.000889
9.075970, -1.321683, -2.510968, 18.338655, 0.000916
9.076911, -1.440091, -2.621890, 17.891061, 0.000941
9.077877, -1.558608, -2.749900, 17.460010, 0.000966
9.078867, -1.678882, -2.895698, 17.045650, 0.000990
9.079881, -1.802479, -3.060102, 16.648251, 0.001014
9.080919, -1.930897, -3.244062, 16.268218, 0.001037
9.081980, -2.065590, -3.448665, 15.906104, 0.001061
9.083065, -2.207984, -3.675144, 15.562635, 0.001085
9.084174, -2.359493, -3.924876, 15.238732, 0.001109
9.085307, -2.521535, -4.199380, 14.935540, 0.001134
9.086466, -2.695543, -4.500313, 14.654463, 0.001158
9.087649, -2.882981, -4.829457, 14.397207, 0.001184
9.088858, -3.085344, -5.188701, 14.165824, 0.001209
9.090093, -3.304172, -5.580012, 13.962765, 0.001235
9.091355, -3.541046, -6.005400, 13.790944, 0.001261
9.092642, -3.797589, -6.466859, 13.653798, 0.001287
9.093955, -4.075455, -6.966296, 13.555364, 0.001314
9.095295, -4.376314, -7.505435, 13.500352, 0.001340
9.096660, -4.701828, -8.085693, 13.494220, 0.001365
9.098050, -5.053614, -8.708012, 13.543247, 0.001390
9.099465, -5.433193, -9.372663, 13.654589, 0.001414
9.100902, -5.841926, -10.078982, 13.836316, 0.001437
9.102361, -6.280923, -10.825072, 14.097408, 0.001459
9.103839, -6.750933, -11.607426, 14.447690, 0.001478
9.105335, -7.252206, -12.420509, 14.897687, 0.001496
9.106846, -7.784324, -13.256284, 15.458357, 0.001511
9.108370, -8.346004, -14.103720, 16.140671, 0.001524
9.109903, -8.934870, -14.948308, 16.954997, 0.001533
9.111443, -9.547205, -15.771657, 17.910264, 0.001540
9.112987, -10.177699, -16.551248, 19.012874, 0.001544
9.114531, -10.819204, -17.260472, 20.265374, 0.001544
9.116073, -11.462537, -17.869071, 21.664949, 0.001542
9.117611, -12.096372, -18.344132, 23.201837, 0.001537
9.119141, -12.707265, -18.651733, 24.857882, 0.001530
9.120662, -13.279863, -18.759296, 26.605484, 0.001521
9.122172, -13.797361, -18.638553, 28.407274, 0.001510
9.123669, -14.242205, -18.268887, 30.216850, 0.001497
9.125153, -14.597054, -17.640626, 31.980786, 0.001484
9.126622, -14.845939, -16.757714, 33.641970, 0.001469
9.128076, -14.975510, -15.639171, 35.144021, 0.001454
9.129515, -14.976225, -14.318841, 36.436231, 0.001438
9.130940, -14.843305, -12.843231, 37.478290, 0.001425
9.132355, -14.577315, -11.267630, 38.243945, 0.001415
9.133761, -14.184251, -9.651085, 38.722949, 0.001405
9.135155, -13.675121, -8.051077, 38.920991, 0.001394
9.136538, -13.065086, -6.518760, 38.857722, 0.001383
9.137909, -12.372275, -5.095472, 38.563393, 0.001371
9.139266, -11.616471, -3.810849, 38.074800, 0.001358
9.140610, -10.817810, -2.682547, 37.431269, 0.001343
9.141937, -9.995651, -1.717266, 36.671228, 0.001328
